id,unicode,X,Y,population,travellers,visitors
753,1753,9930,4436,605,217,388
754,1754,9941,4458,425,219,206
755,1755,9938,4459,418,224,194
756,1756,9924,4430,188,95,93
757,1757,9919,4426,135,68,67
758,1758,9920,4424,136,76,60
759,1759,9920,4430,426,218,208
760,1760,9914,4454,1168,561,607
761,1761,9918,4427,382,232,150
762,1762,9905,4432,85,39,46
763,1763,9941,4443,578,256,322
764,1764,9937,4426,227,118,109
765,1765,9934,4428,221,109,112
766,1766,9910,4439,426,178,248
767,1767,9946,4441,105,32,73
768,1768,9934,4440,319,170,149
769,1769,9939,4457,130,63,67
770,1770,9914,4451,411,171,240
771,1771,9897,4451,1,0,1
772,1772,9939,4444,179,89,90
773,1773,9913,4457,122,54,68
774,1774,9926,4429,352,177,175
775,1775,9936,4426,99,37,62
776,1776,9939,4443,364,197,167
777,1777,9940,4443,660,333,327
778,1778,9904,4437,44,19,25
779,1779,9907,4436,117,34,83
780,1780,9905,4440,22,6,16
781,1781,9909,4449,326,149,177
782,1782,9929,4425,44,27,17
783,1783,9924,4426,22,9,13
784,1784,9923,4427,85,41,44
785,1785,9924,4433,424,197,227
786,1786,9910,4446,132,18,114
787,1787,9910,4447,519,267,252
788,1788,9911,4437,436,182,254
789,1789,9903,4445,199,46,153
790,1790,9933,4434,122,54,68
791,1791,9941,4445,68,33,35
792,1792,9901,4445,150,83,67
793,1793,9905,4437,143,71,72
794,1794,9940,4460,104,51,53
795,1795,9926,4465,207,114,93
796,1796,9927,4467,11,1,10
797,1797,9922,4457,195,77,118
798,1798,9938,4441,50,7,43
799,1799,9934,4456,233,92,141
800,1800,9913,4447,831,206,625
801,1801,9927,4434,657,248,409
802,1802,9915,4462,212,89,123
803,1803,9914,4465,142,85,57
804,1804,9915,4466,11,10,1
805,1805,9915,4463,635,320,315
806,1806,9914,4462,206,142,64
807,1807,9926,4466,84,15,69
808,1808,9933,4446,141,69,72
809,1809,9926,4454,351,155,196
810,1810,9926,4469,38,16,22
811,1811,9947,4439,231,105,126
812,1812,9903,4444,174,63,111
813,1813,9910,4460,279,142,137
814,1814,9923,4459,358,153,205
815,1815,9902,4476,1,1,0
816,1816,9962,4447,5,0,5
817,1817,9920,4431,274,113,161
818,1818,9912,4457,379,234,145
819,1819,9916,4430,8,1,7
820,1820,9908,4445,673,258,415
821,1821,9911,4436,935,630,305
822,1822,9945,4438,69,26,43
823,1823,9943,4465,12,8,4
824,1824,9932,4455,43,25,18
825,1825,9919,4461,979,468,511
826,1826,9928,4431,402,167,235
827,1827,9933,4452,441,223,218
828,1828,9923,4461,107,26,81
829,1829,9914,4473,3,2,1
830,1830,9920,4428,293,167,126
831,1831,9936,4444,92,31,61
832,1832,9935,4446,595,281,314
833,1833,9939,4462,35,5,30
834,1834,9933,4429,665,293,372
835,1835,9934,4427,63,18,45
836,1836,9934,4446,618,299,319
837,1837,9921,4428,129,20,109
838,1838,9922,4432,150,56,94
839,1839,9920,4427,90,29,61
840,1840,9917,4419,6,3,3
841,1841,9914,4418,3,0,3
842,1842,9909,4439,38,0,38
843,1843,9926,4462,539,155,384
844,1844,9919,4463,75,17,58
845,1845,9926,4472,84,44,40
846,1846,9925,4472,40,17,23
847,1847,9922,4462,227,51,176
848,1848,9922,4463,157,70,87
849,1849,9919,4423,245,121,124
850,1850,9927,4471,10,2,8
851,1851,9921,4430,69,5,64
852,1852,9930,4431,110,55,55
853,1853,9913,4446,880,441,439
854,1854,9910,4445,126,50,76
855,1855,9920,4426,309,208,101
856,1856,9911,4435,178,53,125
857,1857,9907,4433,131,36,95
858,1858,9918,4452,1371,572,799
859,1859,9930,4435,626,269,357
860,1860,9925,4430,453,252,201
861,1861,9931,4420,50,37,13
862,1862,9914,4434,757,280,477
863,1863,9935,4428,391,208,183
864,1864,9914,4450,229,101,128
865,1865,9936,4450,92,31,61
866,1866,9935,4453,34,8,26
867,1867,9919,4427,435,229,206
868,1868,9920,4429,486,284,202
869,1869,9935,4429,396,189,207
870,1870,9913,4450,147,8,139
871,1871,9908,4449,383,148,235
872,1872,9911,4449,509,272,237
873,1873,9909,4463,80,25,55
874,1874,9934,4450,111,29,82
875,1875,9917,4465,20,5,15
876,1876,9913,4467,128,87,41
877,1877,9942,4442,371,241,130
878,1878,9948,4441,47,12,35
879,1879,9937,4462,254,173,81
880,1880,9902,4447,106,16,90
881,1881,9936,4463,76,43,33
882,1882,9925,4458,512,217,295
883,1883,9935,4445,151,26,125
884,1884,9934,4438,609,275,334
885,1885,9933,4428,218,84,134
886,1886,9927,4455,541,332,209
887,1887,9930,4455,172,42,130
888,1888,9920,4462,266,76,190
889,1889,9917,4462,200,34,166
890,1890,9922,4459,401,175,226
891,1891,9927,4461,244,45,199
892,1892,9941,4460,128,41,87
893,1893,9925,4433,546,331,215
894,1894,9930,4461,33,11,22
895,1895,9934,4461,81,64,17
896,1896,9928,4457,54,12,42
897,1897,9939,4452,38,19,19
898,1898,9930,4459,19,10,9
899,1899,9940,4441,42,20,22
900,1900,9935,4457,12,3,9
901,1901,9933,4456,197,65,132
902,1902,9937,4449,151,50,101
903,1903,9915,4460,13,7,6
904,1904,9929,4434,597,287,310
905,1905,9907,4440,46,16,30
906,1906,9927,4454,240,117,123
907,1907,9923,4430,342,168,174
908,1908,9929,4433,396,189,207
909,1909,9911,4452,194,64,130
910,1910,9918,4462,316,111,205
911,1911,9939,4458,113,62,51
912,1912,9905,4443,178,33,145
913,1913,9931,4433,366,161,205
914,1914,9933,4430,769,434,335
915,1915,9912,4468,32,16,16
916,1916,9920,4422,331,150,181
917,1917,9926,4464,154,50,104
918,1918,9918,4425,125,70,55
919,1919,9928,4479,4,1,3
920,1920,9909,4443,158,21,137
921,1921,9937,4432,70,20,50
922,1922,9929,4432,244,109,135
923,1923,9901,4446,31,8,23
924,1924,9924,4462,27,8,19
925,1925,9902,4422,47,13,34
926,1926,9899,4422,2,1,1
927,1927,9908,4433,261,165,96
928,1928,9941,4459,111,56,55
929,1929,9941,4450,38,14,24
930,1930,9903,4424,51,28,23
931,1931,9902,4436,8,1,7
932,1932,9942,4440,148,70,78
933,1933,9941,4442,531,294,237
934,1934,9909,4462,36,11,25
935,1935,9911,4461,257,147,110
936,1936,9912,4459,204,105,99
937,1937,9935,4447,68,19,49
938,1938,9950,4442,15,3,12
939,1939,9919,4424,358,177,181
940,1940,9911,4457,183,92,91
941,1941,9908,4458,13,4,9
942,1942,9911,4458,254,83,171
943,1943,9927,4458,66,16,50
944,1944,9943,4438,21,2,19
945,1945,9941,4440,68,31,37
946,1946,9905,4438,58,24,34
947,1947,9936,4427,190,90,100
948,1948,9915,4430,42,13,29
949,1949,9934,4431,688,332,356
950,1950,9926,4433,223,69,154
951,1951,9932,4429,353,181,172
952,1952,9939,4422,38,24,14
953,1953,9926,4427,12,0,12
954,1954,9937,4444,216,79,137
955,1955,9912,4462,82,9,73
956,1956,9900,4442,76,17,59
957,1957,9934,4449,183,73,110
958,1958,9938,4445,91,21,70
959,1959,9926,4428,258,115,143
960,1960,9912,4448,57,4,53
961,1961,9934,4447,167,64,103
962,1962,9911,4450,277,122,155
963,1963,9942,4443,261,59,202
964,1964,9913,4427,36,16,20
965,1965,9943,4444,44,15,29
966,1966,9942,4444,144,62,82
967,1967,9935,4452,90,24,66
968,1968,9926,4431,268,55,213
969,1969,9939,4423,19,10,9
970,1970,9937,4423,117,62,55
971,1971,9937,4424,48,18,30
972,1972,9939,4437,103,48,55
973,1973,9939,4436,49,7,42
974,1974,9932,4446,308,148,160
975,1975,9925,4454,94,44,50
976,1976,9941,4466,22,10,12
977,1977,9942,4467,3,0,3
978,1978,9938,4465,14,5,9
979,1979,9943,4466,4,2,2
980,1980,9936,4464,17,4,13
981,1981,9907,4452,65,17,48
982,1982,9915,4431,405,191,214
983,1983,9942,4446,22,1,21
984,1984,9910,4437,189,51,138
985,1985,9915,4428,493,223,270
986,1986,9913,4448,132,9,123
987,1987,9911,4434,1006,489,517
988,1988,9921,4462,286,104,182
989,1989,9911,4466,60,26,34
990,1990,9919,4431,172,53,119
991,1991,9930,4432,69,22,47
992,1992,9946,4438,30,8,22
993,1993,9947,4440,82,38,44
994,1994,9919,4436,470,72,398
995,1995,9900,4441,71,35,36
996,1996,9911,4448,402,168,234
997,1997,9911,4439,174,26,148
998,1998,9921,4463,19,10,9
999,1999,9897,4412,2,2,0
1000,2000,9898,4415,5,1,4
1001,2001,9923,4428,53,20,33
1002,2002,9922,4455,96,54,42
1003,2003,9909,4438,37,10,27
1004,2004,9918,4431,113,11,102
1005,2005,9938,4444,352,167,185
1006,2006,9906,4457,50,30,20
1007,2007,9906,4459,54,13,41
1008,2008,9899,4448,141,58,83
1009,2009,9899,4446,287,70,217
1010,2010,9944,4440,57,27,30
1011,2011,9911,4438,598,209,389
1012,2012,9938,4458,130,65,65
1013,2013,9905,4431,84,22,62
1014,2014,9898,4446,78,14,64
1015,2015,9904,4425,44,18,26
1016,2016,9916,4426,135,48,87
1017,2017,9913,4469,7,1,6
1018,2018,9909,4456,77,18,59
1019,2019,9910,4457,67,38,29
1020,2020,9928,4433,115,64,51
1021,2021,9940,4458,63,34,29
1022,2022,9910,4448,43,9,34
1023,2023,9934,4432,113,42,71
1024,2024,9935,4427,383,193,190
1025,2025,9921,4433,229,151,78
1026,2026,9901,4448,104,17,87
1027,2027,9945,4439,69,27,42
1028,2028,9936,4449,66,18,48
1029,2029,9934,4452,201,78,123
1030,2030,9916,4429,65,6,59
1031,2031,9910,4474,34,16,18
1032,2032,9916,4463,89,61,28
1033,2033,9938,4450,10,2,8
1034,2034,9902,4462,11,3,8
1035,2035,9905,4458,20,9,11
1036,2036,9932,4436,329,149,180
1037,2037,9925,4465,80,45,35
1038,2038,9916,4472,2,0,2
1039,2039,9934,4451,95,41,54
1040,2040,9928,4453,120,47,73
1041,2041,9928,4425,4,0,4
1042,2042,9910,4462,53,4,49
1043,2043,9936,4448,210,60,150
1044,2044,9914,4458,52,23,29
1045,2045,9929,4431,565,254,311
1046,2046,9927,4465,44,23,21
1047,2047,9943,4442,155,68,87
1048,2048,9910,4477,46,14,32
1049,2049,9917,4431,76,30,46
1050,2050,9916,4432,37,12,25
1051,2051,9944,4451,33,15,18
1052,2052,9931,4429,136,50,86
1053,2053,9938,4426,35,7,28
1054,2054,9937,4431,25,12,13
1055,2055,9907,4431,121,53,68
1056,2056,9933,4455,72,46,26
1057,2057,9917,4463,118,33,85
1058,2058,9943,4437,8,5,3
1059,2059,9933,4457,20,2,18
1060,2060,9935,4437,36,5,31
1061,2061,9939,4453,46,7,39
1062,2062,9905,4445,202,46,156
1063,2063,9899,4447,96,22,74
1064,2064,9898,4452,16,6,10
1065,2065,9917,4429,90,27,63
1066,2066,9928,4426,19,11,8
1067,2067,9934,4416,8,3,5
1068,2068,9943,4459,13,9,4
1069,2069,9939,4450,8,7,1
1070,2070,9941,4436,22,5,17
1071,2071,9944,4455,47,7,40
1072,2072,9948,4456,15,5,10
1073,2073,9953,4457,1,0,1
1074,2074,9908,4431,94,60,34
1075,2075,9909,4431,31,7,24
1076,2076,9930,4430,137,51,86
1077,2077,9903,4447,9,2,7
1078,2078,9907,4447,92,29,63
1079,2079,9906,4441,80,9,71
1080,2080,9913,4470,14,7,7
1081,2081,9935,4435,69,12,57
1082,2082,9913,4438,357,179,178
1083,2083,9937,4438,115,47,68
1084,2084,9909,4444,298,63,235
1085,2085,9906,4428,8,3,5
1086,2086,9907,4429,29,14,15
1087,2087,9908,4435,400,212,188
1088,2088,9909,4457,68,39,29
1089,2089,9920,4458,147,17,130
1090,2090,9923,4424,34,4,30
1091,2091,9909,4440,386,77,309
1092,2092,9910,4451,172,32,140
1093,2093,9931,4456,22,7,15
1094,2094,9897,4411,1,0,1
1095,2095,9911,4473,8,4,4
1096,2096,9911,4468,6,1,5
1097,2097,9912,4469,33,19,14
1098,2098,9947,4442,106,40,66
1099,2099,9913,4463,7,0,7
1100,2100,9908,4461,12,1,11
1101,2101,9925,4464,120,77,43
1102,2102,9923,4463,44,21,23
1103,2103,9943,4441,7,0,7
1104,2104,9921,4418,1,0,1
1105,2105,9918,4410,15,6,9
1106,2106,9922,4464,101,39,62
1107,2107,9923,4429,82,41,41
1108,2108,9896,4445,24,6,18
1109,2109,9945,4483,4,1,3
1110,2110,9943,4482,1,0,1
1111,2111,9930,4433,90,9,81
1112,2112,9909,4423,6,4,2
1113,2113,9909,4425,14,6,8
1114,2114,9937,4427,51,27,24
1115,2115,9937,4433,28,9,19
1116,2116,9952,4447,9,2,7
1117,2117,9914,4471,8,0,8
1118,2118,9913,4468,57,34,23
1119,2119,9937,4441,74,22,52
1120,2120,9937,4440,16,8,8
1121,2121,9922,4460,66,5,61
1122,2122,9931,4431,211,100,111
1123,2123,9930,4421,59,42,17
1124,2124,9923,4432,52,11,41
1125,2125,9908,4440,213,37,176
1126,2126,9929,4462,26,3,23
1127,2127,9909,4450,120,12,108
1128,2128,9938,4461,238,161,77
1129,2129,9904,4422,10,2,8
1130,2130,9955,4445,5,1,4
1131,2131,9936,4456,61,29,32
1132,2132,9915,4459,105,13,92
1133,2133,9924,4421,8,5,3
1134,2134,9949,4441,38,14,24
1135,2135,9929,4426,83,33,50
1136,2136,9949,4438,70,36,34
1137,2137,9957,4434,1,0,1
1138,2138,9936,4428,115,43,72
1139,2139,9935,4426,65,23,42
1140,2140,9904,4430,45,10,35
1141,2141,9935,4432,128,51,77
1142,2142,9931,4457,36,4,32
1143,2143,9900,4444,204,35,169
1144,2144,9933,4462,45,32,13
1145,2145,9923,4419,4,0,4
1146,2146,9940,4446,14,8,6
1147,2147,9922,4429,185,87,98
1148,2148,9922,4423,31,8,23
1149,2149,9950,4446,12,0,12
1150,2150,9921,4458,73,27,46
1151,2151,9944,4439,4,0,4
1152,2152,9937,4469,11,3,8
1153,2153,9936,4434,43,10,33
1154,2154,9935,4451,41,5,36
1155,2155,9907,4441,58,2,56
1156,2156,9947,4438,72,24,48
1157,2157,9950,4434,7,0,7
1158,2158,9945,4443,118,37,81
1159,2159,9914,4427,59,38,21
1160,2160,9909,4446,33,7,26
1161,2161,9903,4430,19,10,9
1162,2162,9928,4454,96,50,46
1163,2163,9937,4452,6,0,6
1164,2164,9925,4428,88,23,65
1165,2165,9936,4446,149,80,69
1166,2166,9907,4457,76,33,43
1167,2167,9907,4434,237,101,136
1168,2168,9906,4446,72,9,63
1169,2169,9917,4425,90,19,71
1170,2170,9938,4455,110,69,41
1171,2171,9934,4454,67,31,36
1172,2172,9921,4425,78,20,58
1173,2173,9896,4420,13,4,9
1174,2174,9922,4458,64,6,58
1175,2175,9933,4454,51,9,42
1176,2176,9936,4453,42,16,26
1177,2177,9937,4425,296,152,144
1178,2178,9934,4434,169,50,119
1179,2179,9912,4461,144,83,61
1180,2180,9936,4439,52,7,45
1181,2181,9933,4459,19,3,16
1182,2182,9934,4459,10,4,6
1183,2183,9937,4458,6,1,5
1184,2184,9922,4426,68,6,62
1185,2185,9940,4450,21,15,6
1186,2186,9918,4430,88,40,48
1187,2187,9916,4410,30,20,10
1188,2188,9946,4445,22,9,13
1189,2189,9925,4468,12,7,5
1190,2190,9936,4435,51,16,35
1191,2191,9915,4427,51,22,29
1192,2192,9905,4426,68,31,37
1193,2193,9942,4441,214,83,131
1194,2194,9932,4434,56,8,48
1195,2195,9946,4442,87,35,52
1196,2196,9900,4440,35,18,17
1197,2197,9948,4440,68,18,50
1198,2198,9900,4443,48,16,32
1199,2199,9929,4429,28,9,19
1200,2200,9929,4430,272,116,156
1201,2201,9929,4423,31,19,12
1202,2202,9915,4469,24,10,14
1203,2203,9913,4466,252,152,100
1204,2204,9900,4462,35,7,28
1205,2205,9902,4458,6,4,2
1206,2206,9901,4462,107,49,58
1207,2207,9927,4464,71,38,33
1208,2208,9925,4473,36,17,19
1209,2209,9928,4472,4,3,1
1210,2210,9948,4439,32,9,23
1211,2211,9936,4451,5,1,4
1212,2212,9898,4445,81,15,66
1213,2213,9938,4432,33,9,24
1214,2214,9916,4424,16,8,8
1215,2215,9912,4476,28,8,20
1216,2216,9898,4444,6,0,6
1217,2217,9936,4442,188,93,95
1218,2218,9938,4425,150,63,87
1219,2219,9939,4424,14,8,6
1220,2220,9934,4426,49,20,29
1221,2221,9913,4425,6,0,6
1222,2222,9906,4430,22,12,10
1223,2223,9946,4439,25,6,19
1224,2224,9941,4441,28,3,25
1225,2225,9909,4445,207,94,113
1226,2226,9919,4434,114,2,112
1227,2227,9931,4426,10,4,6
1228,2228,9918,4421,15,6,9
1229,2229,9905,4472,11,4,7
1230,2230,9944,4438,12,3,9
1231,2231,9942,4456,18,6,12
1232,2232,9913,4452,86,20,66
1233,2233,9899,4416,2,0,2
1234,2234,9916,4464,22,6,16
1235,2235,9938,4464,85,36,49
1236,2236,9932,4471,1,1,0
1237,2237,9930,4472,8,3,5
1238,2238,9941,4444,361,182,179
1239,2239,9940,4440,22,10,12
1240,2240,9962,4445,1,0,1
1241,2241,9928,4432,182,60,122
1242,2242,9935,4425,12,3,9
1243,2243,9933,4432,56,14,42
1244,2244,9923,4458,32,5,27
1245,2245,9923,4460,33,9,24
1246,2246,9932,4427,12,7,5
1247,2247,9936,4433,101,27,74
1248,2248,9933,4426,52,10,42
1249,2249,9942,4415,1,1,0
1250,2250,9940,4415,1,0,1
1251,2251,9938,4463,82,40,42
1252,2252,9933,4431,206,98,108
1253,2253,9938,4436,36,10,26
1254,2254,9938,4437,88,32,56
1255,2255,9939,4460,75,38,37
1256,2256,9906,4434,34,17,17
1257,2257,9924,4461,71,18,53
1258,2258,9901,4441,15,4,11
1259,2259,9910,4450,69,32,37
1260,2260,9940,4431,13,0,13
1261,2261,9939,4433,3,0,3
1262,2262,9946,4444,100,57,43
1263,2263,9940,4449,148,115,33
1264,2264,9941,4456,43,28,15
1265,2265,9934,4457,27,14,13
1266,2266,9906,4440,88,24,64
1267,2267,9922,4431,207,77,130
1268,2268,9905,4427,63,26,37
1269,2269,9935,4433,31,7,24
1270,2270,9904,4458,30,8,22
1271,2271,9910,4456,94,15,79
1272,2272,9941,4469,2,0,2
1273,2273,9918,4465,13,3,10
1274,2274,9908,4434,308,166,142
1275,2275,9928,4429,20,2,18
1276,2276,9936,4432,49,20,29
1277,2277,9925,4474,5,2,3
1278,2278,9938,4453,81,51,30
1279,2279,9943,4450,2,1,1
1280,2280,9904,4443,143,73,70
1281,2281,9940,4437,87,31,56
1282,2282,9942,4447,21,1,20
1283,2283,9949,4444,39,13,26
1284,2284,9948,4444,28,6,22
1285,2285,9945,4466,14,4,10
1286,2286,9910,4475,32,16,16
1287,2287,9902,4468,10,3,7
1288,2288,9935,4441,116,45,71
1289,2289,9933,4433,99,31,68
1290,2290,9937,4450,11,1,10
1291,2291,9916,4428,107,34,73
1292,2292,9921,4426,44,22,22
1293,2293,9906,4447,135,28,107
1294,2294,9924,4456,26,8,18
1295,2295,9919,4454,86,27,59
1296,2296,9911,4459,179,45,134
1297,2297,9934,4439,167,20,147
1298,2298,9937,4454,95,39,56
1299,2299,9943,4456,76,54,22
1300,2300,9916,4453,18,3,15
1301,2301,9901,4449,15,1,14
1302,2302,9905,4430,16,5,11
1303,2303,9936,4431,62,32,30
1304,2304,9892,4491,2,2,0
1305,2305,9893,4490,1,0,1
1306,2306,9937,4445,55,19,36
1307,2307,9918,4422,55,19,36
1308,2308,9930,4458,12,1,11
1309,2309,9902,4429,11,1,10
1310,2310,9927,4433,113,29,84
1311,2311,9934,4435,51,14,37
1312,2312,9931,4455,72,35,37
1313,2313,9910,4476,60,17,43
1314,2314,9929,4466,4,1,3
1315,2315,9912,4465,47,10,37
1316,2316,9913,4477,13,2,11
1317,2317,9942,4457,124,74,50
1318,2318,9932,4466,25,17,8
1319,2319,9937,4464,183,83,100
1320,2320,9932,4462,23,14,9
1321,2321,9939,4467,4,1,3
1322,2322,9903,4437,17,10,7
1323,2323,9902,4440,15,7,8
1324,2324,9914,4464,80,12,68
1325,2325,9929,4457,6,1,5
1326,2326,9936,4441,61,11,50
1327,2327,9946,4443,94,21,73
1328,2328,9940,4430,62,23,39
1329,2329,9906,4458,21,8,13
1330,2330,9932,4428,55,30,25
1331,2331,9940,4466,12,10,2
1332,2332,9933,4476,3,1,2
1333,2333,9913,4433,77,15,62
1334,2334,9902,4445,218,132,86
1335,2335,9949,4442,20,8,12
1336,2336,9943,4443,102,42,60
1337,2337,9958,4436,3,1,2
1338,2338,9917,4428,58,26,32
1339,2339,9924,4457,45,7,38
1340,2340,9902,4424,74,32,42
1341,2341,9913,4426,7,0,7
1342,2342,9921,4423,50,14,36
1343,2343,9903,4443,23,1,22
1344,2344,9917,4427,73,28,45
1345,2345,9917,4421,1,1,0
1346,2346,9929,4461,22,12,10
1347,2347,9926,4424,1,0,1
1348,2348,9927,4429,27,1,26
1349,2349,9957,4433,6,5,1
1350,2350,9952,4437,8,4,4
1351,2351,9947,4465,30,11,19
1352,2352,9937,4457,6,0,6
1353,2353,9912,4477,22,9,13
1354,2354,9921,4421,17,5,12
1355,2355,9935,4436,114,58,56
1356,2356,9947,4456,31,12,19
1357,2357,9909,4426,35,19,16
1358,2358,9930,4456,74,22,52
1359,2359,9902,4463,2,0,2
1360,2360,9912,4478,2,0,2
1361,2361,9906,4436,32,11,21
1362,2362,9903,4436,7,1,6
1363,2363,9937,4435,34,17,17
1364,2364,9939,4461,55,27,28
1365,2365,9921,4464,10,2,8
1366,2366,9922,4425,2,1,1
1367,2367,9905,4433,15,8,7
1368,2368,9932,4431,40,11,29
1369,2369,9931,4432,11,0,11
1370,2370,9940,4463,32,16,16
1371,2371,9916,4460,60,13,47
1372,2372,9911,4462,30,8,22
1373,2373,9957,4432,1,1,0
1374,2374,9942,4461,4,4,0
1375,2375,9927,4432,51,7,44
1376,2376,9901,4430,1,0,1
1377,2377,9901,4420,6,5,1
1378,2378,9899,4421,7,2,5
1379,2379,9939,4449,63,34,29
1380,2380,9907,4448,10,8,2
1381,2381,9944,4454,5,0,5
1382,2382,9915,4461,47,12,35
1383,2383,9904,4427,8,3,5
1384,2384,9908,4465,10,2,8
1385,2385,9912,4463,20,5,15
1386,2386,9902,4467,18,2,16
1387,2387,9916,4427,55,20,35
1388,2388,9914,4466,18,1,17
1389,2389,9922,4427,21,4,17
1390,2390,9940,4447,31,17,14
1391,2391,9941,4438,5,1,4
1392,2392,9903,4448,3,1,2
1393,2393,9918,4413,5,5,0
1394,2394,9914,4425,40,14,26
1395,2395,9933,4463,61,44,17
1396,2396,9909,4461,24,4,20
1397,2397,9925,4425,16,4,12
1398,2398,9944,4471,9,3,6
1399,2399,9907,4437,4,0,4
1400,2400,9926,4421,7,1,6
1401,2401,9886,4416,1,0,1
1402,2402,9940,4445,50,9,41
1403,2403,9910,4463,6,1,5
1404,2404,9908,4460,6,4,2
1405,2405,9948,4438,26,9,17
1406,2406,9911,4476,47,13,34
1407,2407,9917,4426,68,18,50
1408,2408,9948,4414,1,0,1
1409,2409,9929,4424,17,11,6
1410,2410,9918,4463,47,19,28
1411,2411,9908,4439,54,7,47
1412,2412,9906,4456,7,1,6
1413,2413,9912,4451,18,7,11
1414,2414,9942,4438,4,2,2
1415,2415,9960,4426,1,0,1
1416,2416,9940,4419,13,11,2
1417,2417,9932,4454,41,15,26
1418,2418,9939,4439,13,4,9
1419,2419,9930,4422,49,31,18
1420,2420,9946,4437,12,4,8
1421,2421,9936,4436,27,10,17
1422,2422,9906,4429,11,7,4
1423,2423,9908,4426,12,4,8
1424,2424,9896,4422,5,2,3
1425,2425,9909,4452,192,37,155
1426,2426,9947,4458,21,15,6
1427,2427,9951,4423,1,0,1
1428,2428,9921,4419,5,4,1
1429,2429,9939,4446,26,10,16
1430,2430,9900,4431,11,5,6
1431,2431,9901,4431,9,7,2
1432,2432,9903,4466,12,4,8
1433,2433,9915,4480,13,7,6
1434,2434,9900,4447,81,8,73
1435,2435,9904,4460,48,32,16
1436,2436,9958,4446,11,0,11
1437,2437,9947,4459,10,7,3
1438,2438,9948,4466,4,1,3
1439,2439,9946,4471,4,1,3
1440,2440,9945,4471,10,4,6
1441,2441,9891,4397,1,0,1
1442,2442,9936,4430,39,18,21
1443,2443,9930,4467,7,2,5
1444,2444,9932,4456,20,4,16
1445,2445,9930,4462,18,13,5
1446,2446,9948,4484,5,0,5
1447,2447,9947,4441,56,17,39
1448,2448,9911,4474,32,15,17
1449,2449,9908,4472,3,1,2
1450,2450,9904,4459,5,3,2
1451,2451,9914,4428,21,1,20
1452,2452,9896,4444,16,2,14
1453,2453,9929,4459,4,2,2
1454,2454,9933,4461,15,13,2
1455,2455,9938,4457,71,38,33
1456,2456,9924,4472,32,13,19
1457,2457,9915,4471,1,1,0
1458,2458,9936,4452,41,3,38
1459,2459,9944,4465,4,3,1
1460,2460,9940,4465,5,3,2
1461,2461,9912,4433,25,2,23
1462,2462,9910,4443,68,13,55
1463,2463,9950,4451,3,1,2
1464,2464,9935,4460,19,5,14
1465,2465,9943,4439,15,1,14
1466,2466,9924,4455,41,23,18
1467,2467,9914,4459,48,13,35
1468,2468,9913,4424,6,0,6
1469,2469,9902,4448,26,6,20
1470,2470,9947,4470,7,5,2
1471,2471,9917,4417,7,4,3
1472,2472,9936,4454,26,7,19
1473,2473,9902,4442,4,1,3
1474,2474,9944,4483,1,0,1
1475,2475,9924,4471,6,2,4
1476,2476,9908,4477,4,1,3
1477,2477,9909,4436,43,7,36
1478,2478,9938,4427,25,9,16
1479,2479,9933,4427,88,42,46
1480,2480,9913,4430,9,3,6
1481,2481,9938,4422,25,9,16
1482,2482,9946,4467,56,16,40
1483,2483,9941,4465,7,7,0
1484,2484,9945,4467,19,6,13
1485,2485,9918,4400,1,0,1
1486,2486,9918,4418,15,10,5
1487,2487,9923,4456,16,3,13
1488,2488,9911,4433,14,1,13
1489,2489,9918,4411,4,3,1
1490,2490,9901,4424,6,4,2
1491,2491,9947,4464,11,6,5
1492,2492,9945,4456,26,15,11
1493,2493,9908,4489,4,0,4
1494,2494,9915,4465,43,9,34
1495,2495,9935,4466,6,3,3
1496,2496,9936,4458,50,31,19
1497,2497,9911,4470,11,5,6
1498,2498,9916,4465,63,18,45
1499,2499,9938,4434,4,0,4
1500,2500,9920,4420,20,11,9
1501,2501,9915,4424,24,6,18
1502,2502,9924,4416,1,1,0
1503,2503,9917,4422,5,2,3
1504,2504,9944,4443,65,26,39
1505,2505,9898,4431,2,0,2
1506,2506,9941,4417,5,2,3
1507,2507,9914,4426,13,3,10
1508,2508,9909,4458,3,1,2
1509,2509,9939,4426,18,6,12
1510,2510,9956,4450,6,0,6
1511,2511,9919,4470,1,0,1
1512,2512,9912,4456,30,1,29
1513,2513,9939,4466,8,4,4
1514,2514,9937,4434,25,6,19
1515,2515,9930,4425,12,0,12
1516,2516,9931,4465,11,4,7
1517,2517,9942,4455,7,2,5
1518,2518,9943,4455,8,2,6
1519,2519,9934,4463,14,6,8
1520,2520,9943,4430,1,0,1
1521,2521,9944,4436,4,2,2
1522,2522,9897,4446,11,3,8
1523,2523,9926,4473,17,6,11
1524,2524,9923,4472,17,1,16
1525,2525,9910,4455,6,0,6
1526,2526,9940,4451,6,0,6
1527,2527,9905,4446,39,7,32
1528,2528,9936,4424,19,7,12
1529,2529,9918,4428,53,28,25
1530,2530,9925,4469,35,23,12
1531,2531,9901,4479,7,0,7
1532,2532,9947,4437,22,11,11
1533,2533,9939,4431,15,6,9
1534,2534,9933,4413,1,1,0
1535,2535,9933,4416,1,1,0
1536,2536,9911,4453,38,8,30
1537,2537,9940,4436,13,5,8
1538,2538,9903,4429,8,3,5
1539,2539,9908,4437,6,1,5
1540,2540,9936,4447,22,3,19
1541,2541,9947,4475,7,3,4
1542,2542,9910,4459,55,23,32
